source_file,service_code,line_name,vehicle_journey_code,line_ref,route_description,direction,scheduled_departure_time,operating_days,scheduled_duration_minutes,operating_day,calendar_date,hour,delay_minutes,synthetic_latitude,synthetic_longitude
53-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_19_20260103-BODS_V1_1.xml,PC1033334:19,53,VJ2219,SCMY:PC1033334:19:53,Queen Square - Crosby,inbound,19:23:00,"Monday,Tuesday,Wednesday,Thursday,Friday",40.0,Tuesday,2026-06-30,19,6.37,53.32616007387537,-2.887097723998497
471-None--SCMY-RF-2026-03-29-Birkenhead_March_2026-Refresh2__SCMY_PC1033334_189_20260329-BODS_V1_1.xml,PC1033334:189,471,VJ615,SCMY:PC1033334:189:471,Heswall Bus Station - Liverpool,inbound,08:55:00,"Monday,Tuesday,Wednesday,Thursday,Friday",54.0,Tuesday,2026-07-07,8,-0.44,53.34217601113061,-2.7933063546105985
53-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_19_20260103-BODS_V1_1.xml,PC1033334:19,53,VJ2105,SCMY:PC1033334:19:53,Queen Square - Crosby,inbound,16:45:00,Sunday,49.0,Sunday,2025-08-10,16,12.88,53.47195906236324,-2.856748138864914
10A-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_5_20260103-BODS_V1_1.xml,PC1033334:5,10A,VJ1450,SCMY:PC1033334:5:10A,Liverpool - St Helens,outbound,17:31:00,"Monday,Tuesday,Wednesday,Thursday,Friday",94.0,Monday,2025-10-13,17,1.7,53.32984261306622,-2.8914678000085834
10A-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_5_20260719-BODS_V1_1.xml,PC1033334:5,10A,VJ2821,SCMY:PC1033334:5:10A,St Helens - Liverpool,inbound,11:07:00,"Monday,Tuesday,Wednesday,Thursday,Friday",86.0,Thursday,2026-05-21,11,5.84,53.36391160031372,-2.8147072397101653
CH84-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_535_20260719-BODS_V1_1.xml,PC1033334:535,84,VJ1351,SCMY:PC1033334:535:84,Chester Bus Interchange - Crewe Bus Station,outbound,20:05:00,"Monday,Tuesday,Wednesday,Thursday",73.0,Monday,2026-03-16,20,2.3,53.336177687473025,-2.7462257096884337
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3290,SCMY:PC1033334:15:21,Northwood - Liverpool,inbound,20:26:00,"Monday,Tuesday,Wednesday,Thursday,Friday",54.0,Thursday,2026-05-28,20,1.08,53.44175792150001,-2.9082580704417134
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2813,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,10:15:00,Saturday,36.0,Saturday,2025-08-23,10,-1.1,53.40181123521375,-2.7149723257056078
CH53-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_188_20260719-BODS_V1_1.xml,PC1033334:188,52,VJ277,SCMY:PC1033334:188:52,"Chester Interchange, Stand E - Chester Bus Interchange",outbound,19:20:00,"Monday,Tuesday,Wednesday,Thursday,Friday",33.0,Thursday,2026-04-09,19,-0.82,53.431960411289964,-2.9685647961428585
10A-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_5_20260719-BODS_V1_1.xml,PC1033334:5,10A,VJ2882,SCMY:PC1033334:5:10A,St Helens - Liverpool,inbound,22:51:00,"Monday,Tuesday,Wednesday,Thursday,Friday",63.0,Friday,2025-09-19,22,0.44,53.325544643330566,-2.9547172990429007
10A-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_5_20260719-BODS_V1_1.xml,PC1033334:5,10A,VJ2806,SCMY:PC1033334:5:10A,Liverpool - St Helens,outbound,08:48:00,"Monday,Tuesday,Wednesday,Thursday,Friday",79.0,Tuesday,2026-07-14,8,2.01,53.30244862037437,-2.930407920843523
82-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_106_20260719-BODS_V1_1.xml,PC1033334:106,82,VJ1876,SCMY:PC1033334:106:82,Paradise St - Garston Speke RdR,inbound,15:55:00,"Monday,Tuesday,Wednesday,Thursday,Friday",38.0,Tuesday,2026-05-19,15,3.94,53.45197285963749,-2.787688268553386
CH51-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_527_20260405-BODS_V1_1.xml,PC1033334:527,51,VJ840,SCMY:PC1033334:527:51,"Chester Interchange, Stand E - Weston Grove, Shops",outbound,12:54:00,Sunday,11.0,Sunday,2025-11-09,12,1.42,53.46292648751545,-2.932782965970662
741X-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_563_20251023-BODS_V1_1.xml,PC1033334:563,741,VJ3591,SCMY:PC1033334:563:741,"Maghull High School - Stanley Road, Linacre Lane",inbound,15:30:00,"Monday,Tuesday,Wednesday,Thursday,Friday",39.0,Tuesday,2026-04-07,15,2.54,53.45982734329763,-2.9313523162815134
17-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_12_20260103-BODS_V1_1.xml,PC1033334:12,17,VJ657,SCMY:PC1033334:12:17,Liverpool - Kirby Ind Est,inbound,06:53:00,"Monday,Tuesday,Wednesday,Thursday,Friday",43.0,Wednesday,2026-02-18,6,5.42,53.32082340671362,-2.975795832169756
CH53-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_188_20260405-BODS_V1_1.xml,PC1033334:188,52,VJ509,SCMY:PC1033334:188:53,Chester Bus Interchange - Kingsway,outbound,07:35:00,"Monday,Tuesday,Wednesday,Thursday,Friday",13.0,Tuesday,2026-01-13,7,14.97,53.31747899857449,-2.6707898961343783
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ840,SCMY:PC1033334:15:21,Queen Square Bus Station - Minstead Avenue,outbound,07:59:00,"Monday,Tuesday,Wednesday,Thursday,Friday",63.0,Tuesday,2025-09-02,7,3.27,53.347152332912344,-2.660284852008548
CH9-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_397_20260719-BODS_V1_1.xml,PC1033334:397,9,VJ624,SCMY:PC1033334:397:9,"Chester Interchange, Stand J - Pipers Ash, Crossley Crescent",outbound,15:35:00,"Monday,Tuesday,Wednesday,Thursday,Friday",12.0,Tuesday,2026-02-10,15,9.67,53.4063951089204,-2.863495385874492
CH84-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_535_20260719-BODS_V1_1.xml,PC1033334:535,84,VJ1398,SCMY:PC1033334:535:84,"Crewe Bus Station, 5 - Chester Bus Interchange",inbound,17:35:00,"Monday,Tuesday,Wednesday,Thursday,Friday",83.0,Thursday,2026-02-19,17,8.69,53.33417580271868,-2.7896386083486995
CH15-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_201_20260405-BODS_V1_1.xml,PC1033334:201,15,VJ783,SCMY:PC1033334:201:15A,Chester - Saughall,outbound,12:10:00,"Monday,Tuesday,Wednesday,Thursday,Friday",25.0,Friday,2026-05-22,12,1.82,53.42386538263833,-2.789933999261394
19-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_14_20260103-BODS_V1_1.xml,PC1033334:14,19,VJ1046,SCMY:PC1033334:14:19,Liverpool - Kirkby,inbound,10:00:00,"Monday,Tuesday,Wednesday,Thursday,Friday",51.0,Thursday,2025-10-09,10,5.73,53.3353769417338,-2.966562886217891
RF1-None--SCMY-CZ-2026-03-29-Chester_March_2026-Birkenhead_March___SCMY_PC1033334_196_20260329-BODS_V1_1.xml,PC1033334:196,X1,VJ326,SCMY:PC1033334:196:1,Chester Bus Interchange - Rock Ferry Depot,outbound,19:40:00,Sunday,60.0,Sunday,2026-03-22,19,7.21,53.3888802891335,-2.812527986396875
5-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Final__SCMY_PC1033334_198_20260405-BODS_V1_1.xml,PC1033334:198,5,VJ1766,SCMY:PC1033334:198:5,Chester - Wrexham,inbound,13:37:00,"Monday,Tuesday,Wednesday,Thursday,Friday",60.0,Wednesday,2026-04-15,13,4.05,53.39108687249803,-2.6732106739850927
RF1-None--SCMY-CZ-2026-03-29-Chester_March_2026-Birkenhead_March___SCMY_PC1033334_196_20260329-BODS_V1_1.xml,PC1033334:196,X1,VJ257,SCMY:PC1033334:196:1,Eastham - Liverpool,outbound,07:47:00,Sunday,33.0,Sunday,2026-01-04,7,4.04,53.38221500876188,-2.8527103024988185
41-None--SCMY-RF-2026-03-29-Birkenhead_March_2026-Refresh2__SCMY_PC1033334_186_20260329-BODS_V1_1.xml,PC1033334:186,41,VJ108,SCMY:PC1033334:186:42,Mill Park - Arrowe Park Hospital,outbound,09:35:00,"Monday,Tuesday,Wednesday,Thursday,Friday",75.0,Tuesday,2025-10-14,9,0.74,53.47815410878688,-2.8212830685800783
CH84-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_535_20260719-BODS_V1_1.xml,PC1033334:535,84,VJ1427,SCMY:PC1033334:535:84,"Crewe Bus Station, 5 - Chester Bus Interchange",inbound,10:43:00,Saturday,101.0,Saturday,2026-03-28,10,-0.28,53.416022451203794,-2.659163344233915
19-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_14_20260719-BODS_V1_1.xml,PC1033334:14,19,VJ136,SCMY:PC1033334:14:19,Liverpool - Kirkby,inbound,12:12:00,"Monday,Tuesday,Wednesday,Thursday,Friday",51.0,Friday,2026-07-03,12,1.64,53.44628123264867,-2.7998698014663503
RF16-None--SCMY-RF-2026-03-29-Birkenhead_June_2026_17_change_and___SCMY_PC1033334_450_20260621-BODS_V1_1.xml,PC1033334:450,16,VJ31,SCMY:PC1033334:450:17,Moreton Cross - Eastham,inbound,12:52:00,"Monday,Tuesday,Wednesday,Thursday,Friday",73.0,Wednesday,2026-07-01,12,5.41,53.35599604408171,-2.694884725374785
CH84-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_535_20260405-BODS_V1_1.xml,PC1033334:535,84,VJ1266,SCMY:PC1033334:535:84,"Chester Interchange, Stand L - Crewe Bus Station, 5",outbound,12:07:00,"Monday,Tuesday,Wednesday,Thursday,Friday",85.0,Monday,2025-12-22,12,1.34,53.36381869937262,-2.7447959452979567
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3222,SCMY:PC1033334:15:21,Northwood - Liverpool,inbound,15:11:00,"Monday,Tuesday,Wednesday,Thursday,Friday",85.0,Friday,2026-06-05,15,6.56,53.41755014895201,-2.795693482405853
82-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_106_20260103-BODS_V1_1.xml,PC1033334:106,82,VJ2687,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,12:58:00,"Monday,Tuesday,Wednesday,Thursday,Friday",37.0,Friday,2025-12-26,12,3.21,53.42495704888594,-2.911427488593333
97_97A-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_384_20260103-BODS_V1_1.xml,PC1033334:384,97,VJ1587,SCMY:PC1033334:384:97,Kirkby Rail Stn - Kirkby Rail Stn,outbound,14:45:00,"Monday,Tuesday,Wednesday,Thursday,Friday",34.0,Friday,2026-07-24,14,-1.64,53.45090225306254,-2.829949017019054
19-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_14_20260103-BODS_V1_1.xml,PC1033334:14,19,VJ976,SCMY:PC1033334:14:19,Liverpool - Kirkby,outbound,15:07:00,Sunday,48.0,Sunday,2025-08-03,15,3.11,53.441220665780364,-2.7527668719786336
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3099,SCMY:PC1033334:15:20,Paradise St - Towerhill/Northwood,inbound,07:21:00,"Monday,Tuesday,Wednesday,Thursday,Friday",78.0,Friday,2025-08-01,7,3.92,53.45849676851587,-2.8171334696578367
CHPR3-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_523_20260719-BODS_V1_1.xml,PC1033334:523,PR3,VJ549,SCMY:PC1033334:523:PR3,Upton (Zoo) Park & Ride - Upton (Zoo) Park & Ride,outbound,18:05:00,"Monday,Tuesday,Wednesday,Thursday,Friday",36.0,Friday,2026-01-02,18,5.31,53.38428743744378,-2.834417623978127
CH61-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_430_20260405-BODS_V1_1.xml,PC1033334:430,61,VJ1381,SCMY:PC1033334:430:61,Chester - Higher Kinnerton,outbound,08:55:00,Saturday,31.0,Saturday,2025-12-20,8,0.72,53.423038182583745,-2.68876184642126
CH84-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_535_20260405-BODS_V1_1.xml,PC1033334:535,84,VJ1321,SCMY:PC1033334:535:84,"Chester Interchange, Stand L - Crewe Bus Station, 5",outbound,12:07:00,Saturday,94.0,Saturday,2026-06-06,12,1.47,53.345091626728305,-2.783107795618557
471-None--SCMY-RF-2026-03-29-Birkenhead_March_2026-Refresh2__SCMY_PC1033334_189_20260329-BODS_V1_1.xml,PC1033334:189,471,VJ611,SCMY:PC1033334:189:471,Heswall Bus Station - Liverpool,inbound,08:17:00,"Monday,Tuesday,Wednesday,Thursday,Friday",60.0,Monday,2026-07-06,8,-0.03,53.42268097453691,-2.8842538266582234
19-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_14_20260103-BODS_V1_1.xml,PC1033334:14,19,VJ1092,SCMY:PC1033334:14:19,Liverpool - Kirkby,inbound,14:36:00,"Monday,Tuesday,Wednesday,Thursday,Friday",51.0,Tuesday,2025-09-02,14,1.45,53.3473544221644,-2.654370364131299
CH16-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_202_20260719-BODS_V1_1.xml,PC1033334:202,16,VJ402,SCMY:PC1033334:202:16,Chester - Saltney,outbound,14:15:00,"Monday,Tuesday,Wednesday,Thursday,Friday",30.0,Tuesday,2025-08-05,14,1.81,53.31665505157208,-2.960909223093883
CHPR1-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_383_20260719-BODS_V1_1.xml,PC1033334:383,PR1,VJ1757,SCMY:PC1033334:383:PR1,Wrexham Road Circular,outbound,12:20:00,"Monday,Tuesday,Wednesday,Thursday,Friday",28.0,Thursday,2025-11-13,12,5.3,53.317120538692514,-2.879667003442522
CH51-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_527_20260719-BODS_V1_1.xml,PC1033334:527,51,VJ720,SCMY:PC1033334:527:51,"Chester Interchange, Stand E - Weston Grove, Shops",outbound,12:38:00,"Monday,Tuesday,Wednesday,Thursday,Friday",11.0,Wednesday,2025-12-17,12,1.76,53.431153733622864,-2.8050164529272656
10A-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_5_20260103-BODS_V1_1.xml,PC1033334:5,10A,VJ1451,SCMY:PC1033334:5:10A,Liverpool - St Helens,outbound,17:47:00,"Monday,Tuesday,Wednesday,Thursday,Friday",86.0,Thursday,2026-04-16,17,3.1,53.337023245571466,-2.921347479207347
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3355,SCMY:PC1033334:15:20,Towerhill - Liverpool,inbound,09:02:00,Saturday,56.0,Saturday,2025-12-13,9,1.14,53.37805439614454,-2.76316138004296
82-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_106_20260719-BODS_V1_1.xml,PC1033334:106,82,VJ1918,SCMY:PC1033334:106:82,Paradise St - Garston,outbound,20:03:00,"Monday,Tuesday,Wednesday,Thursday,Friday",35.0,Tuesday,2025-10-21,20,7.54,53.45454470820282,-2.7188656148895025
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ936,SCMY:PC1033334:15:21,Northwood - Liverpool,inbound,14:12:00,"Monday,Tuesday,Wednesday,Thursday,Friday",74.0,Tuesday,2026-06-30,14,1.28,53.47329997009123,-2.844113656581039
17-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_12_20260719-BODS_V1_1.xml,PC1033334:12,17,VJ2312,SCMY:PC1033334:12:17A,Liverpool - Kirby Ind Est,inbound,17:45:00,"Monday,Tuesday,Wednesday,Thursday,Friday",65.0,Monday,2026-02-16,17,20.63,53.42932883689303,-2.6981357682273703
CH84-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_535_20260719-BODS_V1_1.xml,PC1033334:535,84,VJ1344,SCMY:PC1033334:535:84,"Crewe Bus Station, 5 - Chester Bus Interchange",inbound,14:10:00,Sunday,76.0,Sunday,2025-08-10,14,-1.45,53.34083075081738,-2.782664072333625
86C-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_120_20260103-BODS_V1_1.xml,PC1033334:120,86,VJ1896,SCMY:PC1033334:120:86,Liverpool ONE - South Parkway,outbound,22:05:00,"Monday,Tuesday,Wednesday,Thursday,Friday",41.0,Monday,2026-07-13,22,3.48,53.43787157999372,-2.658015723964106
X2-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fina__SCMY_PC1033334_224_20260405-BODS_V1_1.xml,PC1033334:224,2,VJ679,SCMY:PC1033334:224:2,"Runcorn Halton Lea, Shopping City - South - Chester Bus Interchange",inbound,13:53:00,"Monday,Tuesday,Wednesday,Thursday,Friday",100.0,Friday,2026-03-27,13,7.18,53.44480539546306,-2.7856362806370965
17-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_12_20260103-BODS_V1_1.xml,PC1033334:12,17,VJ932,SCMY:PC1033334:12:17,Liverpool - Aintree Hosp,outbound,00:07:00,Saturday,30.0,Saturday,2025-12-20,0,2.62,53.38987215371338,-2.716159740573172
CH16-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_202_20260405-BODS_V1_1.xml,PC1033334:202,16,VJ1481,SCMY:PC1033334:202:16,Chester - Saltney,outbound,13:30:00,"Monday,Tuesday,Wednesday,Thursday,Friday",28.0,Wednesday,2025-10-08,13,11.55,53.365833849316495,-2.6824585580943507
53-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_19_20260103-BODS_V1_1.xml,PC1033334:19,53,VJ2110,SCMY:PC1033334:19:53,Queen Square - Crosby,inbound,17:45:00,Sunday,44.0,Sunday,2026-03-01,17,6.39,53.39168355232243,-2.821852486007486
CH16-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_202_20260405-BODS_V1_1.xml,PC1033334:202,16,VJ1503,SCMY:PC1033334:202:16,Chester - Saltney,inbound,18:06:00,"Monday,Tuesday,Wednesday,Thursday,Friday",31.0,Friday,2026-07-10,18,-0.07,53.46247137342673,-2.6644371893599086
CH84-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_535_20260719-BODS_V1_1.xml,PC1033334:535,84,VJ1449,SCMY:PC1033334:535:84,"Crewe Bus Station, 5 - Chester Bus Interchange",inbound,16:25:00,Saturday,85.0,Saturday,2025-09-20,16,5.3,53.37061483987414,-2.8531414886704782
CH51-None--SCMY-CZ-2026-03-29-Chester_March_2026_(Start_Again)-Fi__SCMY_PC1033334_527_20260405-BODS_V1_1.xml,PC1033334:527,51,VJ951,SCMY:PC1033334:527:51,"Weston Grove, Shops - Chester Bus Interchange",inbound,16:19:00,Saturday,17.0,Saturday,2026-06-27,16,4.57,53.34459771480486,-2.7381527700632997
217-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_113_20260719-BODS_V1_1.xml,PC1033334:113,217,VJ2590,SCMY:PC1033334:113:217,Tower Hill - Huyton,outbound,14:45:00,"Monday,Tuesday,Wednesday,Thursday,Friday",57.0,Tuesday,2026-05-12,14,-0.25,53.353098444459995,-2.6950168386806914
217-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_113_20260719-BODS_V1_1.xml,PC1033334:113,217,VJ2557,SCMY:PC1033334:113:217,Huyton - Tower Hill,inbound,06:35:00,"Monday,Tuesday,Wednesday,Thursday,Friday",51.0,Tuesday,2026-05-05,6,4.9,53.35596641458726,-2.7337611060432563
CH53-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_188_20260719-BODS_V1_1.xml,PC1033334:188,52,VJ233,SCMY:PC1033334:188:52,"Chester Interchange, Stand E - Chester Bus Interchange",outbound,06:30:00,"Monday,Tuesday,Wednesday,Thursday,Friday",28.0,Thursday,2026-01-29,6,-0.13,53.381159968314,-2.9037891108614047
17-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_12_20260103-BODS_V1_1.xml,PC1033334:12,17,VJ793,SCMY:PC1033334:12:17A,Liverpool - Kirby Ind Est,inbound,23:04:00,"Monday,Tuesday,Wednesday,Thursday,Friday",58.0,Tuesday,2026-03-10,23,12.95,53.41287721922492,-2.6692615360324754
10A-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_5_20260719-BODS_V1_1.xml,PC1033334:5,10A,VJ2814,SCMY:PC1033334:5:10A,Liverpool - St Helens,outbound,09:58:00,"Monday,Tuesday,Wednesday,Thursday,Friday",81.0,Friday,2025-10-24,9,9.1,53.45269602034282,-2.9094499173707935
10A-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_5_20260103-BODS_V1_1.xml,PC1033334:5,10A,VJ1414,SCMY:PC1033334:5:10A,St Helens - Liverpool,inbound,11:22:00,"Monday,Tuesday,Wednesday,Thursday,Friday",86.0,Wednesday,2025-12-03,11,11.65,53.30509009102835,-2.8943686256855057
86C-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_120_20260103-BODS_V1_1.xml,PC1033334:120,86,VJ1749,SCMY:PC1033334:120:86C,Hope Uni - Liverpool ONE,outbound,07:50:00,"Monday,Tuesday,Wednesday,Thursday,Friday",53.0,Wednesday,2025-11-26,7,0.03,53.37936811762556,-2.869865449114129
10A-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_5_20260103-BODS_V1_1.xml,PC1033334:5,10A,VJ1519,SCMY:PC1033334:5:10A,Liverpool - St Helens,outbound,13:44:00,Saturday,86.0,Saturday,2026-04-18,13,5.25,53.377699168349196,-2.977180389821165
86C-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_120_20260103-BODS_V1_1.xml,PC1033334:120,86,VJ1657,SCMY:PC1033334:120:86,Liverpool ONE - South Parkway,outbound,14:45:00,Sunday,43.0,Sunday,2025-09-14,14,3.06,53.30114474420933,-2.71709440985849
17-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_12_20260719-BODS_V1_1.xml,PC1033334:12,17,VJ2279,SCMY:PC1033334:12:17,Liverpool - Aintree Hosp,outbound,14:07:00,"Monday,Tuesday,Wednesday,Thursday,Friday",42.0,Thursday,2026-07-16,14,0.05,53.46336871055017,-2.658305585347432
CH61-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_430_20260719-BODS_V1_1.xml,PC1033334:430,61,VJ15,SCMY:PC1033334:430:61,Chester - Higher Kinnerton,inbound,17:45:00,"Monday,Tuesday,Wednesday,Thursday,Friday",30.0,Tuesday,2025-12-02,17,3.65,53.46329923400338,-2.947545970889869
CHPR2-None--SCMY-CZ-2026-03-29-Chester_July_2026_(SchOut)__SCMY_PC1033334_382_20260719-BODS_V1_1.xml,PC1033334:382,PR2,VJ913,SCMY:PC1033334:382:PR2,Boughton Heath PR - Chester,outbound,14:00:00,Saturday,20.0,Saturday,2026-01-03,14,-1.38,53.3706412086991,-2.749735144931687
20-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_15_20260103-BODS_V1_1.xml,PC1033334:15,20,VJ3105,SCMY:PC1033334:15:21,Queen Square Bus Station - Minstead Avenue,outbound,07:44:00,"Monday,Tuesday,Wednesday,Thursday,Friday",63.0,Friday,2025-11-07,7,4.46,53.4574946882217,-2.7733189991103764
157-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_578_20260103-BODS_V1_1.xml,PC1033334:578,157,VJ1272,SCMY:PC1033334:578:157,The Gerard Centre - Rainford Station,outbound,10:00:00,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",62.0,Wednesday,2026-04-22,10,14.36,53.43188033672488,-2.814050110202234
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ712,SCMY:PC1033334:15:21,Queen Square Bus Station - Minstead Avenue,outbound,10:30:00,Sunday,50.0,Sunday,2025-09-21,10,1.12,53.37980926822705,-2.9583477239421567
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ917,SCMY:PC1033334:15:20,Paradise St - Towerhill,outbound,13:01:00,"Monday,Tuesday,Wednesday,Thursday,Friday",61.0,Thursday,2026-02-12,13,9.29,53.4057192682053,-2.7609565934605884
17-None--SCMY-GM-2025-08-31-Gillmoss_September_2025_LIVE_Van__SCMY_PC1033334_12_20260103-BODS_V1_1.xml,PC1033334:12,17,VJ714,SCMY:PC1033334:12:17A,Liverpool - Kirkby Ind Est,outbound,12:43:00,"Monday,Tuesday,Wednesday,Thursday,Friday",71.0,Monday,2026-02-16,12,1.02,53.37384316131452,-2.9345558302562846
20-None--SCMY-GM-2026-07-26-Gillmoss_July_2026_EV_ADDED_FINAL__SCMY_PC1033334_15_20260719-BODS_V1_1.xml,PC1033334:15,20,VJ1204,SCMY:PC1033334:15:20,Towerhill - Liverpool,inbound,18:56:00,Saturday,55.0,Saturday,2026-07-11,18,0.53,53.38183422112683,-2.807321789503139
